Date_Time_B5,Temp_B5,Date_Time_B15,Temp_B15,Date_Time_B30,Temp_B30,Date_Time_B45,Temp_B45,Date_Time_A50,Temp_A50,Date_Time_A10,Temp_A10
8/17/2016 22:20,16.749,8/17/2016 22:20,15.772,8/17/2016 22:20,15.939,8/17/2016 22:20,16.796,8/17/2016 22:20,16.749,8/17/2016 22:20,15.915
8/17/2016 22:25,16.677,8/17/2016 22:25,15.796,8/17/2016 22:25,15.963,8/17/2016 22:25,16.415,8/17/2016 22:25,16.32,8/17/2016 22:25,15.915
8/17/2016 22:30,16.582,8/17/2016 22:30,15.796,8/17/2016 22:30,15.963,8/17/2016 22:30,16.177,8/17/2016 22:30,16.106,8/17/2016 22:30,15.915
8/17/2016 22:35,16.463,8/17/2016 22:35,15.843,8/17/2016 22:35,15.963,8/17/2016 22:35,15.963,8/17/2016 22:35,15.915,8/17/2016 22:35,15.915
8/17/2016 22:40,16.368,8/17/2016 22:40,15.867,8/17/2016 22:40,15.963,8/17/2016 22:40,15.867,8/17/2016 22:40,15.843,8/17/2016 22:40,15.915
8/17/2016 22:45,16.296,8/17/2016 22:45,15.867,8/17/2016 22:45,15.963,8/17/2016 22:45,15.843,8/17/2016 22:45,15.819,8/17/2016 22:45,15.915
8/17/2016 22:50,16.225,8/17/2016 22:50,15.891,8/17/2016 22:50,15.963,8/17/2016 22:50,15.843,8/17/2016 22:50,15.796,8/17/2016 22:50,15.915
8/17/2016 22:55,16.177,8/17/2016 22:55,15.891,8/17/2016 22:55,15.963,8/17/2016 22:55,15.772,8/17/2016 22:55,15.748,8/17/2016 22:55,15.915
8/17/2016 23:00,16.106,8/17/2016 23:00,15.915,8/17/2016 23:00,15.963,8/17/2016 23:00,15.461,8/17/2016 23:00,15.39,8/17/2016 23:00,15.915
8/17/2016 23:05,16.034,8/17/2016 23:05,15.915,8/17/2016 23:05,15.963,8/17/2016 23:05,15.127,8/17/2016 23:05,15.031,8/17/2016 23:05,15.915
8/17/2016 23:10,15.915,8/17/2016 23:10,15.915,8/17/2016 23:10,15.963,8/17/2016 23:10,14.864,8/17/2016 23:10,14.768,8/17/2016 23:10,15.915
8/17/2016 23:15,15.796,8/17/2016 23:15,15.939,8/17/2016 23:15,15.963,8/17/2016 23:15,14.697,8/17/2016 23:15,14.625,8/17/2016 23:15,15.915
8/17/2016 23:20,15.676,8/17/2016 23:20,15.939,8/17/2016 23:20,15.963,8/17/2016 23:20,14.601,8/17/2016 23:20,14.529,8/17/2016 23:20,15.915
8/17/2016 23:25,15.557,8/17/2016 23:25,15.939,8/17/2016 23:25,15.963,8/17/2016 23:25,14.553,8/17/2016 23:25,14.481,8/17/2016 23:25,15.915
8/17/2016 23:30,15.461,8/17/2016 23:30,15.915,8/17/2016 23:30,15.963,8/17/2016 23:30,14.553,8/17/2016 23:30,14.505,8/17/2016 23:30,15.915
8/17/2016 23:35,15.414,8/17/2016 23:35,15.915,8/17/2016 23:35,15.963,8/17/2016 23:35,14.601,8/17/2016 23:35,14.601,8/17/2016 23:35,15.915
8/17/2016 23:40,15.366,8/17/2016 23:40,15.915,8/17/2016 23:40,15.963,8/17/2016 23:40,14.792,8/17/2016 23:40,15.055,8/17/2016 23:40,15.915
8/17/2016 23:45,15.366,8/17/2016 23:45,15.891,8/17/2016 23:45,15.963,8/17/2016 23:45,15.127,8/17/2016 23:45,15.414,8/17/2016 23:45,15.915
8/17/2016 23:50,15.366,8/17/2016 23:50,15.891,8/17/2016 23:50,15.963,8/17/2016 23:50,14.792,8/17/2016 23:50,14.984,8/17/2016 23:50,15.915
8/17/2016 23:55,15.342,8/17/2016 23:55,15.867,8/17/2016 23:55,15.963,8/17/2016 23:55,14.745,8/17/2016 23:55,15.008,8/17/2016 23:55,15.915
8/18/2016 0:00,15.294,8/18/2016 0:00,15.843,8/18/2016 0:00,15.963,8/18/2016 0:00,14.888,8/18/2016 0:00,15.127,8/18/2016 0:00,15.915
8/18/2016 0:05,15.318,8/18/2016 0:05,15.843,8/18/2016 0:05,15.963,8/18/2016 0:05,15.008,8/18/2016 0:05,15.055,8/18/2016 0:05,15.915
8/18/2016 0:10,15.318,8/18/2016 0:10,15.819,8/18/2016 0:10,15.963,8/18/2016 0:10,15.055,8/18/2016 0:10,15.175,8/18/2016 0:10,15.915
8/18/2016 0:15,15.318,8/18/2016 0:15,15.796,8/18/2016 0:15,15.963,8/18/2016 0:15,14.912,8/18/2016 0:15,15.008,8/18/2016 0:15,15.915
8/18/2016 0:20,15.294,8/18/2016 0:20,15.796,8/18/2016 0:20,15.963,8/18/2016 0:20,14.888,8/18/2016 0:20,15.079,8/18/2016 0:20,15.915
8/18/2016 0:25,15.27,8/18/2016 0:25,15.772,8/18/2016 0:25,15.963,8/18/2016 0:25,14.792,8/18/2016 0:25,14.792,8/18/2016 0:25,15.915
8/18/2016 0:30,15.247,8/18/2016 0:30,15.772,8/18/2016 0:30,15.963,8/18/2016 0:30,14.601,8/18/2016 0:30,14.649,8/18/2016 0:30,15.915
8/18/2016 0:35,15.199,8/18/2016 0:35,15.748,8/18/2016 0:35,15.963,8/18/2016 0:35,14.745,8/18/2016 0:35,14.792,8/18/2016 0:35,15.915
8/18/2016 0:40,15.199,8/18/2016 0:40,15.748,8/18/2016 0:40,15.963,8/18/2016 0:40,14.816,8/18/2016 0:40,14.84,8/18/2016 0:40,15.915
8/18/2016 0:45,15.175,8/18/2016 0:45,15.724,8/18/2016 0:45,15.963,8/18/2016 0:45,14.649,8/18/2016 0:45,14.84,8/18/2016 0:45,15.915
8/18/2016 0:50,15.151,8/18/2016 0:50,15.724,8/18/2016 0:50,15.963,8/18/2016 0:50,14.697,8/18/2016 0:50,14.912,8/18/2016 0:50,15.915
8/18/2016 0:55,15.127,8/18/2016 0:55,15.7,8/18/2016 0:55,15.963,8/18/2016 0:55,14.721,8/18/2016 0:55,14.984,8/18/2016 0:55,15.939
8/18/2016 1:00,15.127,8/18/2016 1:00,15.7,8/18/2016 1:00,15.963,8/18/2016 1:00,14.745,8/18/2016 1:00,15.031,8/18/2016 1:00,15.915
8/18/2016 1:05,15.127,8/18/2016 1:05,15.676,8/18/2016 1:05,15.963,8/18/2016 1:05,14.816,8/18/2016 1:05,15.127,8/18/2016 1:05,15.915
8/18/2016 1:10,15.127,8/18/2016 1:10,15.676,8/18/2016 1:10,15.963,8/18/2016 1:10,14.888,8/18/2016 1:10,15.27,8/18/2016 1:10,15.915
8/18/2016 1:15,15.151,8/18/2016 1:15,15.652,8/18/2016 1:15,15.963,8/18/2016 1:15,15.008,8/18/2016 1:15,15.39,8/18/2016 1:15,15.915
8/18/2016 1:20,15.175,8/18/2016 1:20,15.652,8/18/2016 1:20,15.963,8/18/2016 1:20,15.223,8/18/2016 1:20,15.485,8/18/2016 1:20,15.915
8/18/2016 1:25,15.247,8/18/2016 1:25,15.629,8/18/2016 1:25,15.963,8/18/2016 1:25,15.485,8/18/2016 1:25,15.581,8/18/2016 1:25,15.915
8/18/2016 1:30,15.342,8/18/2016 1:30,15.629,8/18/2016 1:30,15.963,8/18/2016 1:30,15.652,8/18/2016 1:30,15.7,8/18/2016 1:30,15.915
8/18/2016 1:35,15.438,8/18/2016 1:35,15.605,8/18/2016 1:35,15.963,8/18/2016 1:35,15.772,8/18/2016 1:35,15.796,8/18/2016 1:35,15.915
8/18/2016 1:40,15.509,8/18/2016 1:40,15.605,8/18/2016 1:40,15.963,8/18/2016 1:40,15.891,8/18/2016 1:40,15.915,8/18/2016 1:40,15.915
8/18/2016 1:45,15.581,8/18/2016 1:45,15.581,8/18/2016 1:45,15.963,8/18/2016 1:45,15.939,8/18/2016 1:45,15.939,8/18/2016 1:45,15.915
8/18/2016 1:50,15.652,8/18/2016 1:50,15.581,8/18/2016 1:50,15.963,8/18/2016 1:50,16.058,8/18/2016 1:50,16.034,8/18/2016 1:50,15.915
8/18/2016 1:55,15.7,8/18/2016 1:55,15.581,8/18/2016 1:55,15.963,8/18/2016 1:55,16.058,8/18/2016 1:55,16.058,8/18/2016 1:55,15.915
8/18/2016 2:00,15.748,8/18/2016 2:00,15.581,8/18/2016 2:00,15.963,8/18/2016 2:00,16.058,8/18/2016 2:00,16.034,8/18/2016 2:00,15.915
8/18/2016 2:05,15.772,8/18/2016 2:05,15.581,8/18/2016 2:05,15.963,8/18/2016 2:05,15.986,8/18/2016 2:05,15.963,8/18/2016 2:05,15.915
8/18/2016 2:10,15.772,8/18/2016 2:10,15.581,8/18/2016 2:10,15.963,8/18/2016 2:10,15.939,8/18/2016 2:10,15.891,8/18/2016 2:10,15.915
8/18/2016 2:15,15.772,8/18/2016 2:15,15.581,8/18/2016 2:15,15.963,8/18/2016 2:15,15.891,8/18/2016 2:15,15.867,8/18/2016 2:15,15.915
8/18/2016 2:20,15.772,8/18/2016 2:20,15.605,8/18/2016 2:20,15.963,8/18/2016 2:20,15.867,8/18/2016 2:20,15.843,8/18/2016 2:20,15.891
8/18/2016 2:25,15.772,8/18/2016 2:25,15.605,8/18/2016 2:25,15.963,8/18/2016 2:25,15.843,8/18/2016 2:25,15.819,8/18/2016 2:25,15.891
8/18/2016 2:30,15.772,8/18/2016 2:30,15.605,8/18/2016 2:30,15.963,8/18/2016 2:30,15.819,8/18/2016 2:30,15.796,8/18/2016 2:30,15.891
8/18/2016 2:35,15.748,8/18/2016 2:35,15.605,8/18/2016 2:35,15.963,8/18/2016 2:35,15.772,8/18/2016 2:35,15.748,8/18/2016 2:35,15.891
8/18/2016 2:40,15.748,8/18/2016 2:40,15.605,8/18/2016 2:40,15.963,8/18/2016 2:40,15.724,8/18/2016 2:40,15.7,8/18/2016 2:40,15.891
8/18/2016 2:45,15.724,8/18/2016 2:45,15.629,8/18/2016 2:45,15.963,8/18/2016 2:45,15.676,8/18/2016 2:45,15.652,8/18/2016 2:45,15.891
8/18/2016 2:50,15.724,8/18/2016 2:50,15.629,8/18/2016 2:50,15.963,8/18/2016 2:50,15.652,8/18/2016 2:50,15.605,8/18/2016 2:50,15.891
8/18/2016 2:55,15.7,8/18/2016 2:55,15.629,8/18/2016 2:55,15.963,8/18/2016 2:55,15.605,8/18/2016 2:55,15.557,8/18/2016 2:55,15.891
8/18/2016 3:00,15.676,8/18/2016 3:00,15.629,8/18/2016 3:00,15.963,8/18/2016 3:00,15.557,8/18/2016 3:00,15.509,8/18/2016 3:00,15.891
8/18/2016 3:05,15.652,8/18/2016 3:05,15.652,8/18/2016 3:05,15.963,8/18/2016 3:05,15.485,8/18/2016 3:05,15.461,8/18/2016 3:05,15.891
8/18/2016 3:10,15.629,8/18/2016 3:10,15.652,8/18/2016 3:10,15.963,8/18/2016 3:10,15.438,8/18/2016 3:10,15.414,8/18/2016 3:10,15.891
8/18/2016 3:15,15.605,8/18/2016 3:15,15.652,8/18/2016 3:15,15.963,8/18/2016 3:15,15.461,8/18/2016 3:15,15.414,8/18/2016 3:15,15.891
8/18/2016 3:20,15.581,8/18/2016 3:20,15.652,8/18/2016 3:20,15.963,8/18/2016 3:20,15.438,8/18/2016 3:20,15.414,8/18/2016 3:20,15.891
8/18/2016 3:25,15.581,8/18/2016 3:25,15.652,8/18/2016 3:25,15.963,8/18/2016 3:25,15.461,8/18/2016 3:25,15.438,8/18/2016 3:25,15.891
8/18/2016 3:30,15.581,8/18/2016 3:30,15.652,8/18/2016 3:30,15.963,8/18/2016 3:30,15.461,8/18/2016 3:30,15.438,8/18/2016 3:30,15.891
8/18/2016 3:35,15.557,8/18/2016 3:35,15.652,8/18/2016 3:35,15.963,8/18/2016 3:35,15.438,8/18/2016 3:35,15.414,8/18/2016 3:35,15.891
8/18/2016 3:40,15.557,8/18/2016 3:40,15.652,8/18/2016 3:40,15.963,8/18/2016 3:40,15.414,8/18/2016 3:40,15.39,8/18/2016 3:40,15.891
8/18/2016 3:45,15.557,8/18/2016 3:45,15.652,8/18/2016 3:45,15.963,8/18/2016 3:45,15.414,8/18/2016 3:45,15.39,8/18/2016 3:45,15.867
8/18/2016 3:50,15.533,8/18/2016 3:50,15.652,8/18/2016 3:50,15.963,8/18/2016 3:50,15.39,8/18/2016 3:50,15.342,8/18/2016 3:50,15.867
8/18/2016 3:55,15.485,8/18/2016 3:55,15.652,8/18/2016 3:55,15.963,8/18/2016 3:55,15.055,8/18/2016 3:55,15.031,8/18/2016 3:55,15.867
8/18/2016 4:00,15.39,8/18/2016 4:00,15.652,8/18/2016 4:00,15.963,8/18/2016 4:00,14.84,8/18/2016 4:00,14.792,8/18/2016 4:00,15.867
8/18/2016 4:05,15.294,8/18/2016 4:05,15.652,8/18/2016 4:05,15.963,8/18/2016 4:05,14.745,8/18/2016 4:05,14.721,8/18/2016 4:05,15.867
8/18/2016 4:10,15.223,8/18/2016 4:10,15.652,8/18/2016 4:10,15.963,8/18/2016 4:10,14.649,8/18/2016 4:10,14.625,8/18/2016 4:10,15.867
8/18/2016 4:15,15.151,8/18/2016 4:15,15.629,8/18/2016 4:15,15.963,8/18/2016 4:15,14.577,8/18/2016 4:15,14.553,8/18/2016 4:15,15.867
8/18/2016 4:20,15.079,8/18/2016 4:20,15.629,8/18/2016 4:20,15.963,8/18/2016 4:20,14.529,8/18/2016 4:20,14.481,8/18/2016 4:20,15.867
8/18/2016 4:25,15.031,8/18/2016 4:25,15.629,8/18/2016 4:25,15.963,8/18/2016 4:25,14.481,8/18/2016 4:25,14.457,8/18/2016 4:25,15.867
8/18/2016 4:30,14.984,8/18/2016 4:30,15.605,8/18/2016 4:30,15.963,8/18/2016 4:30,14.481,8/18/2016 4:30,14.457,8/18/2016 4:30,15.867
8/18/2016 4:35,14.96,8/18/2016 4:35,15.605,8/18/2016 4:35,15.963,8/18/2016 4:35,14.481,8/18/2016 4:35,14.433,8/18/2016 4:35,15.867
8/18/2016 4:40,14.936,8/18/2016 4:40,15.605,8/18/2016 4:40,15.963,8/18/2016 4:40,14.481,8/18/2016 4:40,14.457,8/18/2016 4:40,15.867
8/18/2016 4:45,14.912,8/18/2016 4:45,15.581,8/18/2016 4:45,15.939,8/18/2016 4:45,14.457,8/18/2016 4:45,14.409,8/18/2016 4:45,15.867
8/18/2016 4:50,14.888,8/18/2016 4:50,15.581,8/18/2016 4:50,15.939,8/18/2016 4:50,14.433,8/18/2016 4:50,14.409,8/18/2016 4:50,15.867
8/18/2016 4:55,14.864,8/18/2016 4:55,15.557,8/18/2016 4:55,15.963,8/18/2016 4:55,14.433,8/18/2016 4:55,14.409,8/18/2016 4:55,15.867
8/18/2016 5:00,14.84,8/18/2016 5:00,15.557,8/18/2016 5:00,15.939,8/18/2016 5:00,14.457,8/18/2016 5:00,14.433,8/18/2016 5:00,15.867
8/18/2016 5:05,14.84,8/18/2016 5:05,15.533,8/18/2016 5:05,15.939,8/18/2016 5:05,14.481,8/18/2016 5:05,14.457,8/18/2016 5:05,15.867
8/18/2016 5:10,14.84,8/18/2016 5:10,15.533,8/18/2016 5:10,15.939,8/18/2016 5:10,14.481,8/18/2016 5:10,14.457,8/18/2016 5:10,15.867
8/18/2016 5:15,14.84,8/18/2016 5:15,15.509,8/18/2016 5:15,15.939,8/18/2016 5:15,14.481,8/18/2016 5:15,14.457,8/18/2016 5:15,15.867
8/18/2016 5:20,14.816,8/18/2016 5:20,15.509,8/18/2016 5:20,15.939,8/18/2016 5:20,14.505,8/18/2016 5:20,14.481,8/18/2016 5:20,15.867
8/18/2016 5:25,14.816,8/18/2016 5:25,15.485,8/18/2016 5:25,15.939,8/18/2016 5:25,14.505,8/18/2016 5:25,14.481,8/18/2016 5:25,15.867
8/18/2016 5:30,14.816,8/18/2016 5:30,15.485,8/18/2016 5:30,15.939,8/18/2016 5:30,14.505,8/18/2016 5:30,14.481,8/18/2016 5:30,15.867
8/18/2016 5:35,14.816,8/18/2016 5:35,15.461,8/18/2016 5:35,15.939,8/18/2016 5:35,14.529,8/18/2016 5:35,14.505,8/18/2016 5:35,15.867
8/18/2016 5:40,14.816,8/18/2016 5:40,15.461,8/18/2016 5:40,15.939,8/18/2016 5:40,14.529,8/18/2016 5:40,14.505,8/18/2016 5:40,15.867
8/18/2016 5:45,14.816,8/18/2016 5:45,15.438,8/18/2016 5:45,15.939,8/18/2016 5:45,14.553,8/18/2016 5:45,14.505,8/18/2016 5:45,15.867
8/18/2016 5:50,14.816,8/18/2016 5:50,15.438,8/18/2016 5:50,15.939,8/18/2016 5:50,14.577,8/18/2016 5:50,14.553,8/18/2016 5:50,15.843
8/18/2016 5:55,14.816,8/18/2016 5:55,15.414,8/18/2016 5:55,15.939,8/18/2016 5:55,14.601,8/18/2016 5:55,14.601,8/18/2016 5:55,15.843
8/18/2016 6:00,14.84,8/18/2016 6:00,15.414,8/18/2016 6:00,15.939,8/18/2016 6:00,14.601,8/18/2016 6:00,14.577,8/18/2016 6:00,15.843
8/18/2016 6:05,14.84,8/18/2016 6:05,15.414,8/18/2016 6:05,15.939,8/18/2016 6:05,14.601,8/18/2016 6:05,14.577,8/18/2016 6:05,15.843
8/18/2016 6:10,14.84,8/18/2016 6:10,15.39,8/18/2016 6:10,15.939,8/18/2016 6:10,14.601,8/18/2016 6:10,14.577,8/18/2016 6:10,15.843
8/18/2016 6:15,14.84,8/18/2016 6:15,15.39,8/18/2016 6:15,15.939,8/18/2016 6:15,14.625,8/18/2016 6:15,14.601,8/18/2016 6:15,15.843
8/18/2016 6:20,14.84,8/18/2016 6:20,15.39,8/18/2016 6:20,15.939,8/18/2016 6:20,14.625,8/18/2016 6:20,14.601,8/18/2016 6:20,15.843
8/18/2016 6:25,14.84,8/18/2016 6:25,15.366,8/18/2016 6:25,15.939,8/18/2016 6:25,14.625,8/18/2016 6:25,14.601,8/18/2016 6:25,15.843
8/18/2016 6:30,14.84,8/18/2016 6:30,15.366,8/18/2016 6:30,15.939,8/18/2016 6:30,14.649,8/18/2016 6:30,14.625,8/18/2016 6:30,15.843
8/18/2016 6:35,14.84,8/18/2016 6:35,15.366,8/18/2016 6:35,15.939,8/18/2016 6:35,14.673,8/18/2016 6:35,14.649,8/18/2016 6:35,15.843
8/18/2016 6:40,14.84,8/18/2016 6:40,15.342,8/18/2016 6:40,15.939,8/18/2016 6:40,14.697,8/18/2016 6:40,14.697,8/18/2016 6:40,15.843
8/18/2016 6:45,14.864,8/18/2016 6:45,15.342,8/18/2016 6:45,15.939,8/18/2016 6:45,14.745,8/18/2016 6:45,14.721,8/18/2016 6:45,15.819
8/18/2016 6:50,14.888,8/18/2016 6:50,15.342,8/18/2016 6:50,15.939,8/18/2016 6:50,14.768,8/18/2016 6:50,14.745,8/18/2016 6:50,15.819
8/18/2016 6:55,14.912,8/18/2016 6:55,15.342,8/18/2016 6:55,15.939,8/18/2016 6:55,14.792,8/18/2016 6:55,14.792,8/18/2016 6:55,15.819
8/18/2016 7:00,14.912,8/18/2016 7:00,15.318,8/18/2016 7:00,15.939,8/18/2016 7:00,14.816,8/18/2016 7:00,14.816,8/18/2016 7:00,15.819
8/18/2016 7:05,14.936,8/18/2016 7:05,15.318,8/18/2016 7:05,15.939,8/18/2016 7:05,14.816,8/18/2016 7:05,14.816,8/18/2016 7:05,15.819
8/18/2016 7:10,14.936,8/18/2016 7:10,15.318,8/18/2016 7:10,15.939,8/18/2016 7:10,14.84,8/18/2016 7:10,14.816,8/18/2016 7:10,15.819
8/18/2016 7:15,14.936,8/18/2016 7:15,15.318,8/18/2016 7:15,15.939,8/18/2016 7:15,14.84,8/18/2016 7:15,14.816,8/18/2016 7:15,15.796
8/18/2016 7:20,14.96,8/18/2016 7:20,15.318,8/18/2016 7:20,15.939,8/18/2016 7:20,14.84,8/18/2016 7:20,14.84,8/18/2016 7:20,15.796
8/18/2016 7:25,14.96,8/18/2016 7:25,15.318,8/18/2016 7:25,15.939,8/18/2016 7:25,14.888,8/18/2016 7:25,14.864,8/18/2016 7:25,15.796
8/18/2016 7:30,14.984,8/18/2016 7:30,15.294,8/18/2016 7:30,15.939,8/18/2016 7:30,14.912,8/18/2016 7:30,14.912,8/18/2016 7:30,15.796
8/18/2016 7:35,14.984,8/18/2016 7:35,15.294,8/18/2016 7:35,15.939,8/18/2016 7:35,14.936,8/18/2016 7:35,14.936,8/18/2016 7:35,15.796
8/18/2016 7:40,15.008,8/18/2016 7:40,15.294,8/18/2016 7:40,15.939,8/18/2016 7:40,14.96,8/18/2016 7:40,14.936,8/18/2016 7:40,15.796
8/18/2016 7:45,15.031,8/18/2016 7:45,15.294,8/18/2016 7:45,15.939,8/18/2016 7:45,14.936,8/18/2016 7:45,14.912,8/18/2016 7:45,15.796
8/18/2016 7:50,15.031,8/18/2016 7:50,15.294,8/18/2016 7:50,15.939,8/18/2016 7:50,14.936,8/18/2016 7:50,14.936,8/18/2016 7:50,15.796
8/18/2016 7:55,15.031,8/18/2016 7:55,15.294,8/18/2016 7:55,15.939,8/18/2016 7:55,14.936,8/18/2016 7:55,14.936,8/18/2016 7:55,15.796
8/18/2016 8:00,15.031,8/18/2016 8:00,15.294,8/18/2016 8:00,15.939,8/18/2016 8:00,14.96,8/18/2016 8:00,14.936,8/18/2016 8:00,15.796
8/18/2016 8:05,15.031,8/18/2016 8:05,15.294,8/18/2016 8:05,15.939,8/18/2016 8:05,14.96,8/18/2016 8:05,14.936,8/18/2016 8:05,15.796
8/18/2016 8:10,15.031,8/18/2016 8:10,15.294,8/18/2016 8:10,15.939,8/18/2016 8:10,14.96,8/18/2016 8:10,14.936,8/18/2016 8:10,15.772
8/18/2016 8:15,15.031,8/18/2016 8:15,15.294,8/18/2016 8:15,15.939,8/18/2016 8:15,14.936,8/18/2016 8:15,14.912,8/18/2016 8:15,15.772
8/18/2016 8:20,15.031,8/18/2016 8:20,15.294,8/18/2016 8:20,15.939,8/18/2016 8:20,14.96,8/18/2016 8:20,14.936,8/18/2016 8:20,15.772
8/18/2016 8:25,15.031,8/18/2016 8:25,15.294,8/18/2016 8:25,15.939,8/18/2016 8:25,14.96,8/18/2016 8:25,14.936,8/18/2016 8:25,15.772
8/18/2016 8:30,15.055,8/18/2016 8:30,15.294,8/18/2016 8:30,15.915,8/18/2016 8:30,14.96,8/18/2016 8:30,14.936,8/18/2016 8:30,15.772
8/18/2016 8:35,15.055,8/18/2016 8:35,15.294,8/18/2016 8:35,15.915,8/18/2016 8:35,14.984,8/18/2016 8:35,14.96,8/18/2016 8:35,15.772
8/18/2016 8:40,15.055,8/18/2016 8:40,15.294,8/18/2016 8:40,15.915,8/18/2016 8:40,14.984,8/18/2016 8:40,14.96,8/18/2016 8:40,15.772
8/18/2016 8:45,15.079,8/18/2016 8:45,15.294,8/18/2016 8:45,15.915,8/18/2016 8:45,15.008,8/18/2016 8:45,14.984,8/18/2016 8:45,15.772
8/18/2016 8:50,15.079,8/18/2016 8:50,15.294,8/18/2016 8:50,15.915,8/18/2016 8:50,15.031,8/18/2016 8:50,14.984,8/18/2016 8:50,15.772
8/18/2016 8:55,15.079,8/18/2016 8:55,15.294,8/18/2016 8:55,15.915,8/18/2016 8:55,15.031,8/18/2016 8:55,15.008,8/18/2016 8:55,15.748
8/18/2016 9:00,15.103,8/18/2016 9:00,15.294,8/18/2016 9:00,15.915,8/18/2016 9:00,15.031,8/18/2016 9:00,15.008,8/18/2016 9:00,15.748
8/18/2016 9:05,15.103,8/18/2016 9:05,15.294,8/18/2016 9:05,15.915,8/18/2016 9:05,15.031,8/18/2016 9:05,15.031,8/18/2016 9:05,15.748
8/18/2016 9:10,15.103,8/18/2016 9:10,15.294,8/18/2016 9:10,15.915,8/18/2016 9:10,15.055,8/18/2016 9:10,15.031,8/18/2016 9:10,15.748
8/18/2016 9:15,15.103,8/18/2016 9:15,15.294,8/18/2016 9:15,15.915,8/18/2016 9:15,15.055,8/18/2016 9:15,15.031,8/18/2016 9:15,15.748
8/18/2016 9:20,15.127,8/18/2016 9:20,15.294,8/18/2016 9:20,15.915,8/18/2016 9:20,15.055,8/18/2016 9:20,15.031,8/18/2016 9:20,15.748
8/18/2016 9:25,15.127,8/18/2016 9:25,15.294,8/18/2016 9:25,15.915,8/18/2016 9:25,15.055,8/18/2016 9:25,15.031,8/18/2016 9:25,15.748
8/18/2016 9:30,15.127,8/18/2016 9:30,15.294,8/18/2016 9:30,15.915,8/18/2016 9:30,15.055,8/18/2016 9:30,15.031,8/18/2016 9:30,15.748
8/18/2016 9:35,15.127,8/18/2016 9:35,15.294,8/18/2016 9:35,15.915,8/18/2016 9:35,15.031,8/18/2016 9:35,15.008,8/18/2016 9:35,15.748
8/18/2016 9:40,15.127,8/18/2016 9:40,15.294,8/18/2016 9:40,15.915,8/18/2016 9:40,15.031,8/18/2016 9:40,14.984,8/18/2016 9:40,15.748
8/18/2016 9:45,15.103,8/18/2016 9:45,15.294,8/18/2016 9:45,15.915,8/18/2016 9:45,15.008,8/18/2016 9:45,14.96,8/18/2016 9:45,15.748
8/18/2016 9:50,15.103,8/18/2016 9:50,15.294,8/18/2016 9:50,15.915,8/18/2016 9:50,14.984,8/18/2016 9:50,14.96,8/18/2016 9:50,15.748
8/18/2016 9:55,15.079,8/18/2016 9:55,15.294,8/18/2016 9:55,15.915,8/18/2016 9:55,14.984,8/18/2016 9:55,14.936,8/18/2016 9:55,15.724
8/18/2016 10:00,15.079,8/18/2016 10:00,15.294,8/18/2016 10:00,15.915,8/18/2016 10:00,14.96,8/18/2016 10:00,14.936,8/18/2016 10:00,15.724
8/18/2016 10:05,15.079,8/18/2016 10:05,15.294,8/18/2016 10:05,15.915,8/18/2016 10:05,14.936,8/18/2016 10:05,14.888,8/18/2016 10:05,15.724
8/18/2016 10:10,15.055,8/18/2016 10:10,15.294,8/18/2016 10:10,15.915,8/18/2016 10:10,14.912,8/18/2016 10:10,14.888,8/18/2016 10:10,15.724
8/18/2016 10:15,15.055,8/18/2016 10:15,15.294,8/18/2016 10:15,15.915,8/18/2016 10:15,14.936,8/18/2016 10:15,14.888,8/18/2016 10:15,15.724
8/18/2016 10:20,15.055,8/18/2016 10:20,15.294,8/18/2016 10:20,15.915,8/18/2016 10:20,14.936,8/18/2016 10:20,14.912,8/18/2016 10:20,15.724
8/18/2016 10:25,15.055,8/18/2016 10:25,15.294,8/18/2016 10:25,15.891,8/18/2016 10:25,14.936,8/18/2016 10:25,14.912,8/18/2016 10:25,15.724
8/18/2016 10:30,15.055,8/18/2016 10:30,15.294,8/18/2016 10:30,15.891,8/18/2016 10:30,14.96,8/18/2016 10:30,14.96,8/18/2016 10:30,15.724
8/18/2016 10:35,15.055,8/18/2016 10:35,15.294,8/18/2016 10:35,15.891,8/18/2016 10:35,14.984,8/18/2016 10:35,14.96,8/18/2016 10:35,15.724
8/18/2016 10:40,15.079,8/18/2016 10:40,15.294,8/18/2016 10:40,15.891,8/18/2016 10:40,15.031,8/18/2016 10:40,15.031,8/18/2016 10:40,15.724
8/18/2016 10:45,15.103,8/18/2016 10:45,15.294,8/18/2016 10:45,15.891,8/18/2016 10:45,15.103,8/18/2016 10:45,15.079,8/18/2016 10:45,15.724
8/18/2016 10:50,15.127,8/18/2016 10:50,15.294,8/18/2016 10:50,15.891,8/18/2016 10:50,15.127,8/18/2016 10:50,15.103,8/18/2016 10:50,15.7
8/18/2016 10:55,15.151,8/18/2016 10:55,15.294,8/18/2016 10:55,15.891,8/18/2016 10:55,15.151,8/18/2016 10:55,15.127,8/18/2016 10:55,15.7
8/18/2016 11:00,15.175,8/18/2016 11:00,15.294,8/18/2016 11:00,15.891,8/18/2016 11:00,15.175,8/18/2016 11:00,15.151,8/18/2016 11:00,15.7
8/18/2016 11:05,15.199,8/18/2016 11:05,15.294,8/18/2016 11:05,15.891,8/18/2016 11:05,15.175,8/18/2016 11:05,15.127,8/18/2016 11:05,15.7
