DateTime,Depth,Temperature,Salinity,Sigma
2018-08-08T06:00:00Z,2.966,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.002,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.036,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.067,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.094,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.117,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.135,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.153,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.17,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.186,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.204,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.223,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.248,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.277,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.313,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.354,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.4,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.449,21.27,33.74,23.46
2018-08-08T06:00:00Z,3.504,21.26,33.74,23.46
2018-08-08T06:00:00Z,3.562,21.26,33.74,23.46
2018-08-08T06:00:00Z,3.622,21.25,33.74,23.46
2018-08-08T06:00:00Z,3.683,21.25,33.74,23.47
2018-08-08T06:00:00Z,3.744,21.24,33.74,23.47
2018-08-08T06:00:00Z,3.805,21.23,33.73,23.47
2018-08-08T06:00:00Z,3.865,21.22,33.73,23.47
2018-08-08T06:00:00Z,3.925,21.22,33.73,23.47
2018-08-08T06:00:00Z,3.983,21.21,33.74,23.48
2018-08-08T06:00:00Z,4.04,21.2,33.74,23.48
2018-08-08T06:00:00Z,4.098,21.19,33.73,23.48
2018-08-08T06:00:00Z,4.154,21.18,33.74,23.48
2018-08-08T06:00:00Z,4.212,21.17,33.74,23.49
2018-08-08T06:00:00Z,4.27,21.15,33.74,23.49
2018-08-08T06:00:00Z,4.332,21.12,33.74,23.5
2018-08-08T06:00:00Z,4.395,21.09,33.74,23.51
2018-08-08T06:00:00Z,4.462,21.05,33.74,23.52
2018-08-08T06:00:00Z,4.53,21,33.74,23.53
2018-08-08T06:00:00Z,4.601,20.94,33.74,23.55
2018-08-08T06:00:00Z,4.673,20.87,33.74,23.57
2018-08-08T06:00:00Z,4.747,20.79,33.73,23.59
2018-08-08T06:00:00Z,4.82,20.7,33.73,23.61
2018-08-08T06:00:00Z,4.893,20.61,33.72,23.62
2018-08-08T06:00:00Z,4.962,20.53,33.71,23.64
2018-08-08T06:00:00Z,5.028,20.46,33.7,23.65
2018-08-08T06:00:00Z,5.092,20.41,33.7,23.67
2018-08-08T06:00:00Z,5.154,20.35,33.71,23.68
2018-08-08T06:00:00Z,5.214,20.3,33.7,23.69
2018-08-08T06:00:00Z,5.274,20.26,33.7,23.7
2018-08-08T06:00:00Z,5.331,20.22,33.7,23.71
2018-08-08T06:00:00Z,5.386,20.18,33.7,23.72
2018-08-08T06:00:00Z,5.441,20.13,33.7,23.74
2018-08-08T06:00:00Z,5.494,20.09,33.71,23.75
2018-08-08T06:00:00Z,5.546,20.03,33.71,23.77
2018-08-08T06:00:00Z,5.597,19.98,33.7,23.77
2018-08-08T06:00:00Z,5.647,19.93,33.69,23.78
2018-08-08T06:00:00Z,5.698,19.9,33.69,23.79
2018-08-08T06:00:00Z,5.75,19.87,33.68,23.79
2018-08-08T06:00:00Z,5.799,19.85,33.68,23.8
2018-08-08T06:00:00Z,5.846,19.83,33.68,23.8
2018-08-08T06:00:00Z,5.892,19.82,33.68,23.8
2018-08-08T06:00:00Z,5.933,19.8,33.68,23.81
2018-08-08T06:00:00Z,5.972,19.79,33.69,23.81
2018-08-08T06:00:00Z,6.009,19.78,33.69,23.82
2018-08-08T06:00:00Z,6.041,19.77,33.69,23.82
2018-08-08T06:00:00Z,6.069,19.76,33.68,23.82
2018-08-08T10:00:00Z,0.985,21.67,33.76,23.37
2018-08-08T10:00:00Z,1.029,21.67,33.76,23.37
2018-08-08T10:00:00Z,1.08,21.66,33.76,23.37
2018-08-08T10:00:00Z,1.142,21.65,33.76,23.37
2018-08-08T10:00:00Z,1.209,21.64,33.76,23.38
2018-08-08T10:00:00Z,1.284,21.61,33.76,23.38
2018-08-08T10:00:00Z,1.363,21.59,33.75,23.38
2018-08-08T10:00:00Z,1.447,21.57,33.75,23.39
2018-08-08T10:00:00Z,1.53,21.55,33.75,23.39
2018-08-08T10:00:00Z,1.612,21.52,33.75,23.4
2018-08-08T10:00:00Z,1.692,21.5,33.74,23.4
2018-08-08T10:00:00Z,1.768,21.48,33.74,23.4
2018-08-08T10:00:00Z,1.839,21.46,33.74,23.41
2018-08-08T10:00:00Z,1.904,21.45,33.74,23.41
2018-08-08T10:00:00Z,1.964,21.43,33.73,23.41
2018-08-08T10:00:00Z,2.017,21.42,33.73,23.41
2018-08-08T10:00:00Z,2.065,21.41,33.73,23.42
2018-08-08T10:00:00Z,2.11,21.41,33.73,23.42
2018-08-08T10:00:00Z,2.152,21.4,33.73,23.42
2018-08-08T10:00:00Z,2.194,21.39,33.73,23.42
2018-08-08T10:00:00Z,2.24,21.39,33.73,23.42
2018-08-08T10:00:00Z,2.288,21.38,33.73,23.42
2018-08-08T10:00:00Z,2.339,21.38,33.73,23.42
2018-08-08T10:00:00Z,2.394,21.38,33.73,23.42
2018-08-08T10:00:00Z,2.453,21.37,33.73,23.43
2018-08-08T10:00:00Z,2.516,21.36,33.73,23.43
2018-08-08T10:00:00Z,2.58,21.36,33.73,23.43
2018-08-08T10:00:00Z,2.647,21.35,33.73,23.43
2018-08-08T10:00:00Z,2.713,21.34,33.73,23.44
2018-08-08T10:00:00Z,2.782,21.32,33.73,23.44
2018-08-08T10:00:00Z,2.852,21.29,33.73,23.45
2018-08-08T10:00:00Z,2.926,21.26,33.73,23.45
2018-08-08T10:00:00Z,3.002,21.24,33.72,23.45
2018-08-08T10:00:00Z,3.081,21.22,33.72,23.46
2018-08-08T10:00:00Z,3.16,21.2,33.71,23.46
2018-08-08T10:00:00Z,3.242,21.18,33.71,23.46
2018-08-08T10:00:00Z,3.324,21.17,33.71,23.47
2018-08-08T10:00:00Z,3.406,21.16,33.71,23.47
2018-08-08T10:00:00Z,3.487,21.15,33.71,23.47
2018-08-08T10:00:00Z,3.565,21.14,33.71,23.48
2018-08-08T10:00:00Z,3.641,21.13,33.71,23.48
2018-08-08T10:00:00Z,3.713,21.12,33.71,23.48
2018-08-08T10:00:00Z,3.781,21.11,33.71,23.48
2018-08-08T10:00:00Z,3.846,21.1,33.71,23.49
2018-08-08T10:00:00Z,3.909,21.09,33.71,23.49
2018-08-08T10:00:00Z,3.968,21.08,33.71,23.49
2018-08-08T10:00:00Z,4.027,21.07,33.71,23.5
2018-08-08T10:00:00Z,4.084,21.05,33.72,23.5
2018-08-08T10:00:00Z,4.139,21.03,33.72,23.51
2018-08-08T10:00:00Z,4.195,21,33.72,23.52
2018-08-08T10:00:00Z,4.251,20.95,33.72,23.54
2018-08-08T10:00:00Z,4.309,20.88,33.72,23.56
2018-08-08T10:00:00Z,4.367,20.81,33.72,23.57
2018-08-08T10:00:00Z,4.424,20.73,33.71,23.59
2018-08-08T10:00:00Z,4.482,20.64,33.71,23.61
2018-08-08T10:00:00Z,4.538,20.56,33.71,23.63
2018-08-08T10:00:00Z,4.595,20.47,33.71,23.65
2018-08-08T10:00:00Z,4.653,20.38,33.7,23.67
2018-08-08T10:00:00Z,4.711,20.28,33.7,23.7
2018-08-08T10:00:00Z,4.772,20.17,33.7,23.72
2018-08-08T10:00:00Z,4.835,20.06,33.69,23.74
2018-08-08T10:00:00Z,4.902,19.96,33.67,23.76
2018-08-08T10:00:00Z,4.972,19.87,33.66,23.78
2018-08-08T10:00:00Z,5.046,19.8,33.66,23.8
2018-08-08T10:00:00Z,5.123,19.74,33.67,23.81
2018-08-08T10:00:00Z,5.201,19.69,33.67,23.83
2018-08-08T10:00:00Z,5.279,19.65,33.67,23.84
2018-08-08T10:00:00Z,5.357,19.61,33.67,23.84
2018-08-08T10:00:00Z,5.434,19.59,33.67,23.85
2018-08-08T10:00:00Z,5.509,19.56,33.67,23.86
2018-08-08T10:00:00Z,5.585,19.53,33.67,23.87
2018-08-08T10:00:00Z,5.657,19.51,33.67,23.87
2018-08-08T10:00:00Z,5.727,19.49,33.66,23.88
2018-08-08T10:00:00Z,5.791,19.47,33.66,23.88
2018-08-08T10:00:00Z,5.85,19.45,33.66,23.89
2018-08-08T10:00:00Z,5.904,19.44,33.66,23.89
2018-08-08T10:00:00Z,5.952,19.43,33.66,23.89
2018-08-08T10:00:00Z,5.997,19.42,33.66,23.89
2018-08-08T10:00:00Z,6.038,19.41,33.66,23.9
2018-08-08T10:00:00Z,6.077,19.4,33.66,23.9
2018-08-08T10:00:00Z,6.116,19.4,33.66,23.9
2018-08-08T10:00:00Z,6.152,19.39,33.66,23.9
2018-08-08T10:00:00Z,6.185,19.39,33.66,23.9
2018-08-08T10:00:00Z,6.218,19.39,33.66,23.9
2018-08-08T10:00:00Z,6.249,19.38,33.66,23.9
2018-08-08T10:00:00Z,6.279,19.38,33.66,23.9
2018-08-08T10:00:00Z,6.308,19.38,33.66,23.9
2018-08-08T10:00:00Z,6.332,19.38,33.66,23.9
2018-08-08T10:00:00Z,6.352,19.38,33.66,23.9
2018-08-08T14:00:00Z,0.984,22.71,33.71,23.04
2018-08-08T14:00:00Z,1.022,22.71,33.71,23.04
2018-08-08T14:00:00Z,1.058,22.71,33.71,23.04
2018-08-08T14:00:00Z,1.093,22.71,33.71,23.04
2018-08-08T14:00:00Z,1.126,22.71,33.71,23.04
2018-08-08T14:00:00Z,1.158,22.71,33.71,23.04
2018-08-08T14:00:00Z,1.19,22.71,33.71,23.04
2018-08-08T14:00:00Z,1.225,22.7,33.71,23.04
2018-08-08T14:00:00Z,1.264,22.69,33.71,23.05
2018-08-08T14:00:00Z,1.306,22.69,33.71,23.05
2018-08-08T14:00:00Z,1.349,22.68,33.71,23.05
2018-08-08T14:00:00Z,1.397,22.67,33.71,23.05
2018-08-08T14:00:00Z,1.448,22.67,33.71,23.05
2018-08-08T14:00:00Z,1.502,22.66,33.71,23.06
2018-08-08T14:00:00Z,1.561,22.65,33.71,23.06
2018-08-08T14:00:00Z,1.624,22.64,33.71,23.06
2018-08-08T14:00:00Z,1.69,22.64,33.71,23.06
2018-08-08T14:00:00Z,1.757,22.63,33.71,23.06
2018-08-08T14:00:00Z,1.826,22.63,33.71,23.06
2018-08-08T14:00:00Z,1.894,22.64,33.71,23.06
2018-08-08T14:00:00Z,1.963,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.029,22.64,33.72,23.06
2018-08-08T14:00:00Z,2.095,22.64,33.72,23.06
2018-08-08T14:00:00Z,2.16,22.64,33.72,23.06
2018-08-08T14:00:00Z,2.226,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.293,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.359,22.64,33.72,23.06
2018-08-08T14:00:00Z,2.426,22.64,33.72,23.06
2018-08-08T14:00:00Z,2.49,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.552,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.61,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.665,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.715,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.764,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.81,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.855,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.899,22.64,33.71,23.06
2018-08-08T14:00:00Z,2.943,22.63,33.72,23.06
2018-08-08T14:00:00Z,2.988,22.63,33.72,23.06
2018-08-08T14:00:00Z,3.031,22.63,33.72,23.07
2018-08-08T14:00:00Z,3.077,22.62,33.72,23.07
2018-08-08T14:00:00Z,3.124,22.61,33.72,23.07
2018-08-08T14:00:00Z,3.171,22.6,33.72,23.08
2018-08-08T14:00:00Z,3.222,22.58,33.73,23.09
2018-08-08T14:00:00Z,3.274,22.54,33.73,23.1
2018-08-08T14:00:00Z,3.33,22.5,33.73,23.11
2018-08-08T14:00:00Z,3.388,22.45,33.73,23.12
2018-08-08T14:00:00Z,3.447,22.4,33.73,23.14
2018-08-08T14:00:00Z,3.509,22.33,33.72,23.16
2018-08-08T14:00:00Z,3.57,22.26,33.72,23.17
2018-08-08T14:00:00Z,3.632,22.18,33.72,23.19
2018-08-08T14:00:00Z,3.694,22.08,33.72,23.22
2018-08-08T14:00:00Z,3.757,21.96,33.72,23.26
2018-08-08T14:00:00Z,3.822,21.82,33.71,23.29
2018-08-08T14:00:00Z,3.886,21.67,33.7,23.32
2018-08-08T14:00:00Z,3.952,21.52,33.7,23.36
2018-08-08T14:00:00Z,4.018,21.37,33.7,23.4
2018-08-08T14:00:00Z,4.086,21.23,33.69,23.43
2018-08-08T14:00:00Z,4.153,21.11,33.68,23.46
2018-08-08T14:00:00Z,4.22,21,33.67,23.48
2018-08-08T14:00:00Z,4.285,20.92,33.66,23.5
2018-08-08T14:00:00Z,4.349,20.86,33.67,23.52
2018-08-08T14:00:00Z,4.41,20.8,33.67,23.54
2018-08-08T14:00:00Z,4.469,20.75,33.68,23.55
2018-08-08T14:00:00Z,4.526,20.7,33.67,23.57
2018-08-08T14:00:00Z,4.581,20.65,33.67,23.58
2018-08-08T14:00:00Z,4.634,20.61,33.67,23.59
2018-08-08T14:00:00Z,4.685,20.57,33.67,23.59
2018-08-08T14:00:00Z,4.736,20.55,33.67,23.6
2018-08-08T14:00:00Z,4.787,20.52,33.67,23.61
2018-08-08T14:00:00Z,4.838,20.5,33.67,23.61
2018-08-08T14:00:00Z,4.89,20.49,33.67,23.62
2018-08-08T14:00:00Z,4.945,20.47,33.67,23.62
2018-08-08T14:00:00Z,5.003,20.45,33.67,23.63
2018-08-08T14:00:00Z,5.066,20.43,33.67,23.64
2018-08-08T14:00:00Z,5.13,20.4,33.67,23.64
2018-08-08T14:00:00Z,5.199,20.37,33.67,23.65
2018-08-08T14:00:00Z,5.268,20.35,33.67,23.66
2018-08-08T14:00:00Z,5.339,20.32,33.67,23.66
2018-08-08T14:00:00Z,5.409,20.31,33.67,23.66
2018-08-08T14:00:00Z,5.48,20.29,33.67,23.67
2018-08-08T14:00:00Z,5.549,20.28,33.67,23.67
2018-08-08T14:00:00Z,5.616,20.27,33.67,23.68
2018-08-08T14:00:00Z,5.68,20.26,33.67,23.68
2018-08-08T14:00:00Z,5.741,20.25,33.67,23.68
2018-08-08T14:00:00Z,5.799,20.24,33.67,23.69
2018-08-08T14:00:00Z,5.855,20.22,33.67,23.69
2018-08-08T14:00:00Z,5.907,20.21,33.67,23.69
2018-08-08T14:00:00Z,5.955,20.2,33.67,23.7
2018-08-08T14:00:00Z,5.999,20.19,33.67,23.7
2018-08-08T18:00:00Z,1.176,22.56,33.71,23.08
2018-08-08T18:00:00Z,1.225,22.56,33.71,23.08
2018-08-08T18:00:00Z,1.277,22.56,33.71,23.08
2018-08-08T18:00:00Z,1.329,22.56,33.71,23.08
2018-08-08T18:00:00Z,1.383,22.55,33.71,23.08
2018-08-08T18:00:00Z,1.436,22.55,33.71,23.08
2018-08-08T18:00:00Z,1.489,22.55,33.71,23.08
2018-08-08T18:00:00Z,1.544,22.55,33.71,23.08
2018-08-08T18:00:00Z,1.599,22.55,33.71,23.08
2018-08-08T18:00:00Z,1.656,22.54,33.71,23.08
2018-08-08T18:00:00Z,1.716,22.54,33.71,23.08
2018-08-08T18:00:00Z,1.778,22.54,33.71,23.09
2018-08-08T18:00:00Z,1.844,22.54,33.71,23.09
2018-08-08T18:00:00Z,1.911,22.54,33.71,23.09
2018-08-08T18:00:00Z,1.981,22.54,33.71,23.09
2018-08-08T18:00:00Z,2.049,22.54,33.71,23.09
2018-08-08T18:00:00Z,2.119,22.54,33.71,23.09
2018-08-08T18:00:00Z,2.186,22.54,33.71,23.09
2018-08-08T18:00:00Z,2.251,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.314,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.376,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.438,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.502,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.568,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.636,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.706,22.53,33.71,23.09
2018-08-08T18:00:00Z,2.776,22.52,33.71,23.09
2018-08-08T18:00:00Z,2.847,22.52,33.71,23.09
2018-08-08T18:00:00Z,2.916,22.51,33.71,23.1
2018-08-08T18:00:00Z,2.984,22.5,33.71,23.1
2018-08-08T18:00:00Z,3.049,22.49,33.71,23.1
2018-08-08T18:00:00Z,3.112,22.48,33.71,23.1
2018-08-08T18:00:00Z,3.172,22.46,33.71,23.11
2018-08-08T18:00:00Z,3.23,22.46,33.71,23.11
2018-08-08T18:00:00Z,3.287,22.45,33.71,23.11
2018-08-08T18:00:00Z,3.344,22.44,33.71,23.12
2018-08-08T18:00:00Z,3.4,22.44,33.72,23.12
2018-08-08T18:00:00Z,3.454,22.43,33.72,23.12
2018-08-08T18:00:00Z,3.508,22.43,33.72,23.12
2018-08-08T18:00:00Z,3.561,22.43,33.72,23.13
2018-08-08T18:00:00Z,3.616,22.42,33.72,23.13
2018-08-08T18:00:00Z,3.673,22.42,33.72,23.13
2018-08-08T18:00:00Z,3.732,22.42,33.72,23.13
2018-08-08T18:00:00Z,3.794,22.41,33.72,23.13
2018-08-08T18:00:00Z,3.856,22.41,33.72,23.13
2018-08-08T18:00:00Z,3.922,22.4,33.73,23.14
2018-08-08T18:00:00Z,3.988,22.39,33.73,23.14
2018-08-08T18:00:00Z,4.057,22.38,33.73,23.14
2018-08-08T18:00:00Z,4.127,22.37,33.73,23.15
2018-08-08T18:00:00Z,4.2,22.35,33.73,23.16
2018-08-08T18:00:00Z,4.275,22.33,33.74,23.17
2018-08-08T18:00:00Z,4.354,22.3,33.74,23.18
2018-08-08T18:00:00Z,4.435,22.27,33.75,23.19
2018-08-08T18:00:00Z,4.517,22.23,33.75,23.2
2018-08-08T18:00:00Z,4.599,22.19,33.75,23.21
2018-08-08T18:00:00Z,4.678,22.15,33.74,23.22
2018-08-08T18:00:00Z,4.755,22.12,33.74,23.23
2018-08-08T18:00:00Z,4.829,22.1,33.74,23.23
2018-08-08T18:00:00Z,4.901,22.08,33.74,23.23
2018-08-08T18:00:00Z,4.97,22.07,33.74,23.24
2018-08-08T18:00:00Z,5.038,22.06,33.74,23.24
2018-08-08T18:00:00Z,5.102,22.06,33.74,23.24
2018-08-08T18:00:00Z,5.167,22.05,33.74,23.25
2018-08-08T18:00:00Z,5.23,22.05,33.74,23.25
2018-08-08T18:00:00Z,5.294,22.05,33.74,23.25
2018-08-08T18:00:00Z,5.356,22.05,33.74,23.25
2018-08-08T18:00:00Z,5.418,22.05,33.74,23.25
2018-08-08T18:00:00Z,5.48,22.05,33.74,23.25
2018-08-08T18:00:00Z,5.54,22.05,33.74,23.25
2018-08-08T18:00:00Z,5.601,22.04,33.74,23.25
2018-08-08T18:00:00Z,5.661,22.04,33.74,23.25
2018-08-08T18:00:00Z,5.721,22.04,33.74,23.25
2018-08-08T18:00:00Z,5.781,22.04,33.74,23.25
2018-08-08T18:00:00Z,5.843,22.03,33.74,23.26
2018-08-08T18:00:00Z,5.905,22.02,33.74,23.26
2018-08-08T18:00:00Z,5.97,22,33.75,23.26
2018-08-08T18:00:00Z,6.037,21.97,33.74,23.27
2018-08-08T18:00:00Z,6.104,21.94,33.74,23.28
2018-08-08T18:00:00Z,6.175,21.91,33.74,23.28
2018-08-08T18:00:00Z,6.245,21.87,33.74,23.3
2018-08-08T18:00:00Z,6.317,21.82,33.73,23.31
2018-08-08T18:00:00Z,6.388,21.77,33.73,23.32
2018-08-08T18:00:00Z,6.458,21.72,33.73,23.33
2018-08-08T18:00:00Z,6.528,21.66,33.72,23.34
2018-08-08T18:00:00Z,6.596,21.61,33.72,23.35
2018-08-08T18:00:00Z,6.663,21.56,33.71,23.36
2018-08-08T18:00:00Z,6.726,21.51,33.71,23.37
2018-08-08T18:00:00Z,6.786,21.47,33.71,23.38
2018-08-08T18:00:00Z,6.842,21.44,33.71,23.39
2018-08-08T18:00:00Z,6.893,21.41,33.71,23.4
2018-08-08T18:00:00Z,6.94,21.39,33.7,23.4
2018-08-08T18:00:00Z,6.98,21.37,33.7,23.41
2018-08-08T18:00:00Z,7.011,21.36,33.7,23.41
2018-08-08T18:00:00Z,7.034,21.36,33.7,23.41
2018-08-10T06:00:00Z,1.059,19.31,33.66,23.92
2018-08-10T06:00:00Z,1.093,19.3,33.66,23.92
2018-08-10T06:00:00Z,1.125,19.29,33.66,23.92
2018-08-10T06:00:00Z,1.157,19.28,33.66,23.93
2018-08-10T06:00:00Z,1.187,19.27,33.66,23.93
2018-08-10T06:00:00Z,1.22,19.26,33.66,23.93
2018-08-10T06:00:00Z,1.253,19.24,33.66,23.94
2018-08-10T06:00:00Z,1.287,19.22,33.66,23.94
2018-08-10T06:00:00Z,1.321,19.2,33.66,23.94
2018-08-10T06:00:00Z,1.355,19.18,33.66,23.95
2018-08-10T06:00:00Z,1.392,19.16,33.66,23.96
2018-08-10T06:00:00Z,1.432,19.12,33.66,23.97
2018-08-10T06:00:00Z,1.473,19.08,33.66,23.98
2018-08-10T06:00:00Z,1.518,19.05,33.66,23.98
2018-08-10T06:00:00Z,1.565,19.01,33.65,23.99
2018-08-10T06:00:00Z,1.615,18.98,33.65,23.99
2018-08-10T06:00:00Z,1.67,18.97,33.64,23.99
2018-08-10T06:00:00Z,1.729,18.96,33.64,23.99
2018-08-10T06:00:00Z,1.79,18.97,33.65,24
2018-08-10T06:00:00Z,1.854,18.97,33.65,24
2018-08-10T06:00:00Z,1.919,18.98,33.66,24
2018-08-10T06:00:00Z,1.988,18.97,33.66,24
2018-08-10T06:00:00Z,2.058,18.96,33.66,24
2018-08-10T06:00:00Z,2.131,18.95,33.65,24.01
2018-08-10T06:00:00Z,2.206,18.93,33.65,24.01
2018-08-10T06:00:00Z,2.283,18.91,33.65,24.01
2018-08-10T06:00:00Z,2.361,18.9,33.65,24.01
2018-08-10T06:00:00Z,2.441,18.88,33.65,24.02
2018-08-10T06:00:00Z,2.522,18.87,33.64,24.02
2018-08-10T06:00:00Z,2.601,18.87,33.64,24.02
2018-08-10T06:00:00Z,2.68,18.86,33.64,24.02
2018-08-10T06:00:00Z,2.754,18.86,33.64,24.02
2018-08-10T06:00:00Z,2.825,18.86,33.64,24.02
2018-08-10T06:00:00Z,2.891,18.85,33.65,24.02
2018-08-10T06:00:00Z,2.954,18.85,33.65,24.02
2018-08-10T06:00:00Z,3.012,18.85,33.65,24.03
2018-08-10T06:00:00Z,3.067,18.84,33.65,24.03
2018-08-10T06:00:00Z,3.118,18.82,33.65,24.03
2018-08-10T06:00:00Z,3.166,18.81,33.65,24.04
2018-08-10T06:00:00Z,3.212,18.79,33.65,24.04
2018-08-10T06:00:00Z,3.256,18.77,33.64,24.04
2018-08-10T06:00:00Z,3.297,18.76,33.64,24.04
2018-08-10T06:00:00Z,3.337,18.75,33.64,24.05
2018-08-10T06:00:00Z,3.376,18.74,33.64,24.05
2018-08-10T06:00:00Z,3.413,18.73,33.64,24.05
2018-08-10T06:00:00Z,3.45,18.72,33.64,24.06
2018-08-10T06:00:00Z,3.488,18.7,33.64,24.06
2018-08-10T06:00:00Z,3.525,18.7,33.64,24.06
2018-08-10T06:00:00Z,3.562,18.68,33.64,24.06
2018-08-10T06:00:00Z,3.6,18.67,33.64,24.07
2018-08-10T06:00:00Z,3.639,18.66,33.64,24.07
2018-08-10T06:00:00Z,3.679,18.65,33.64,24.07
2018-08-10T06:00:00Z,3.719,18.63,33.64,24.08
2018-08-10T06:00:00Z,3.761,18.62,33.64,24.08
2018-08-10T06:00:00Z,3.805,18.6,33.64,24.08
2018-08-10T06:00:00Z,3.85,18.59,33.64,24.08
2018-08-10T06:00:00Z,3.898,18.59,33.64,24.08
2018-08-10T06:00:00Z,3.947,18.59,33.63,24.08
2018-08-10T06:00:00Z,3.996,18.59,33.63,24.08
2018-08-10T06:00:00Z,4.047,18.61,33.63,24.08
2018-08-10T06:00:00Z,4.098,18.62,33.63,24.07
2018-08-10T06:00:00Z,4.149,18.64,33.64,24.07
2018-08-10T06:00:00Z,4.202,18.65,33.64,24.07
2018-08-10T06:00:00Z,4.255,18.66,33.64,24.07
2018-08-10T06:00:00Z,4.311,18.67,33.64,24.07
2018-08-10T06:00:00Z,4.37,18.67,33.64,24.07
2018-08-10T06:00:00Z,4.431,18.67,33.64,24.07
2018-08-10T06:00:00Z,4.495,18.67,33.64,24.07
2018-08-10T06:00:00Z,4.56,18.66,33.64,24.07
2018-08-10T06:00:00Z,4.626,18.66,33.64,24.07
2018-08-10T06:00:00Z,4.692,18.66,33.64,24.07
2018-08-10T06:00:00Z,4.759,18.66,33.64,24.07
2018-08-10T06:00:00Z,4.825,18.66,33.64,24.07
2018-08-10T06:00:00Z,4.891,18.66,33.64,24.07
2018-08-10T06:00:00Z,4.956,18.65,33.64,24.07
2018-08-10T06:00:00Z,5.02,18.65,33.64,24.07
2018-08-10T06:00:00Z,5.083,18.65,33.64,24.07
2018-08-10T06:00:00Z,5.145,18.64,33.64,24.07
2018-08-10T06:00:00Z,5.205,18.64,33.64,24.07
2018-08-10T06:00:00Z,5.261,18.64,33.64,24.07
2018-08-10T06:00:00Z,5.315,18.64,33.64,24.07
2018-08-10T06:00:00Z,5.364,18.64,33.64,24.07
2018-08-10T06:00:00Z,5.408,18.64,33.64,24.07
2018-08-10T06:00:00Z,5.445,18.64,33.64,24.07
2018-08-10T06:00:00Z,5.474,18.64,33.64,24.07
2018-08-10T10:00:00Z,1.11,19.84,33.67,23.79
2018-08-10T10:00:00Z,1.174,19.84,33.67,23.79
2018-08-10T10:00:00Z,1.24,19.84,33.67,23.79
2018-08-10T10:00:00Z,1.309,19.83,33.67,23.79
2018-08-10T10:00:00Z,1.376,19.83,33.67,23.79
2018-08-10T10:00:00Z,1.444,19.83,33.67,23.79
2018-08-10T10:00:00Z,1.507,19.83,33.67,23.79
2018-08-10T10:00:00Z,1.57,19.83,33.67,23.79
2018-08-10T10:00:00Z,1.63,19.82,33.67,23.79
2018-08-10T10:00:00Z,1.69,19.82,33.67,23.79
2018-08-10T10:00:00Z,1.749,19.82,33.67,23.79
2018-08-10T10:00:00Z,1.808,19.82,33.67,23.79
2018-08-10T10:00:00Z,1.865,19.81,33.67,23.8
2018-08-10T10:00:00Z,1.92,19.81,33.67,23.8
2018-08-10T10:00:00Z,1.974,19.8,33.67,23.8
2018-08-10T10:00:00Z,2.026,19.8,33.67,23.8
2018-08-10T10:00:00Z,2.08,19.8,33.67,23.8
2018-08-10T10:00:00Z,2.134,19.79,33.67,23.8
2018-08-10T10:00:00Z,2.187,19.78,33.67,23.8
2018-08-10T10:00:00Z,2.243,19.77,33.67,23.81
2018-08-10T10:00:00Z,2.299,19.76,33.67,23.81
2018-08-10T10:00:00Z,2.356,19.75,33.67,23.81
2018-08-10T10:00:00Z,2.415,19.73,33.67,23.82
2018-08-10T10:00:00Z,2.473,19.71,33.67,23.82
2018-08-10T10:00:00Z,2.532,19.69,33.67,23.82
2018-08-10T10:00:00Z,2.591,19.67,33.66,23.83
2018-08-10T10:00:00Z,2.65,19.66,33.67,23.83
2018-08-10T10:00:00Z,2.709,19.64,33.66,23.84
2018-08-10T10:00:00Z,2.768,19.63,33.66,23.84
