ID,Site,Year,Depth,Core,Cumul_value_3.9um,Cumul_value_31um,Cumul_value_62.5um,Cumul_value_125um,Diameter_5perc,Diameter_7perc,Diameter_10perc,Diameter_16perc,Diameter_50perc,Diameter_84perc,Diameter_90perc,Diameter_95perc,Diameter_98perc,perc_Clay,perc_Silt,perc_Sand
300_251,MOHK,2017,20,B,4.154933453,17.94291115,28.99686527,64.4299984,,7.516702175,,25.08791065,97.92263031,,305.5024567,388.194519,460.8900452,4.154933453,24.84193182,71.00313473
300_252,MOHK,2017,20,B,3.714546084,14.92957878,23.43115902,56.5,,8.954016209,,35.96511269,112.3077965,,335.901947,408.0176697,471.4374542,3.714546084,19.71661294,76.56884098
300_253,GOLB,2017,10,T,1.71139586,6.789429188,13.13118219,49.89500046,,34.5874691,,68.013237,125.359417,,342.1993713,410.4958649,472.5209198,1.71139586,11.41978633,86.86881781
300_254,GOLB,2017,10,T,2.16918087,8.327717304,15.53788662,54.44499969,,23.38170242,,63.30748177,116.8806648,,332.0088959,404.0639343,469.1591492,2.16918087,13.36870575,84.46211338
300_255,GOLB,2017,10,T,1.874692321,7.343693256,14.70155334,55.09499931,,28.37266159,,64.64398193,115.91008,,325.7927856,398.8037262,466.9176025,1.874692321,12.82686102,85.29844666
300_256,GOLB,2017,10,T,2.080159843,8.285547972,15.93994093,57.78999901,,24.1350174,,62.41632271,111.6424904,,314.1507263,391.8474579,462.6875458,2.080159843,13.85978109,84.06005907
300_257,GOLB,2017,10,B,1.653636694,6.343656778,11.4670105,43.02000046,,40.63058662,,73.25402832,140.5112915,,368.9132843,431.6513672,482.117691,1.653636694,9.813373804,88.5329895
300_258,GOLB,2017,10,B,2.40909934,9.263754368,16.60108662,51.3049984,,20.07303143,,60.9666996,122.2889366,,357.1230927,423.2999878,478.3636017,2.40909934,14.19198728,83.39891338
300_259,GOLB,2017,10,B,2.423380852,9.230926514,16.40183449,50.875,,20.31275082,,61.39921761,123.1690445,,359.4524689,425.1195526,479.2617493,2.423380852,13.97845364,83.59816551
300_260,GOLB,2017,10,B,2.024133384,8.311769009,15.88724947,52.19499969,,23.84327793,,62.6017189,120.5959244,,350.7126007,418.1340027,476.0148926,2.024133384,13.86311609,84.11275053
300_261,GOLB,2017,20,T,3.402212262,13.033916,21.37199306,55.08499908,,10.71687698,,46.14348221,115.9552345,,226.0825195,277.7076263,359.2873993,3.402212262,17.9697808,78.62800694
300_262,GOLB,2017,20,T,3.245127797,13.08897924,20.81775475,51.96500015,,10.77364063,,45.66587257,121.3561211,,236.0935745,291.4391937,378.4791718,3.245127797,17.57262695,79.18224525
300_263,GOLB,2017,20,T,3.155057788,11.68153429,18.97061443,51.0549984,,12.67787647,,53.32227516,123.09058,,236.9117432,292.1631165,379.2164764,3.155057788,15.81555665,81.02938557
300_264,GOLB,2017,20,T,3.039368153,11.19829416,17.992383,48.59500122,,13.60172892,,55.8461628,127.4358521,,241.3460083,296.9361877,384.0682373,3.039368153,14.95301485,82.007617
300_265,GOLB,2017,20,B,2.845044255,11.54796076,18.44163132,46.95499992,,13.29122066,,53.34856796,130.4001389,,247.3595276,308.8915863,393.126297,2.845044255,15.59658706,81.55836868
300_266,GOLB,2017,20,B,2.937436461,11.92653513,19.04674625,47.86499977,,12.54186058,,51.32204056,128.7939568,,244.2895355,302.2987976,387.9342499,2.937436461,16.10930979,80.95325375
300_267,GOLB,2017,20,B,2.409929156,9.941272736,15.50812483,42.44499969,,16.8085022,,64.44089508,137.8428345,,256.2515259,320.2389832,398.8325653,2.409929156,13.09819567,84.49187517
300_268,GOLB,2017,20,B,2.90278244,11.22312689,17.44392681,46.44499969,,13.5305748,,56.90344429,131.1229019,,243.6501694,299.2522736,385.8603821,2.90278244,14.54114437,82.55607319
300_269,MICR,2017,10,T,4.015739679,19.54977608,39.731493,66.9149971,,7.902643919,,23.16239452,76.51986313,,377.4879456,439.3151245,485.5231628,4.015739679,35.71575332,60.268507
300_270,MICR,2017,10,T,3.096953273,13.18880081,29.51571274,54.29999924,,12.59417343,,39.68368149,103.7936974,,403.8439484,457.7928772,493.5662689,3.096953273,26.41875947,70.48428726
300_271,MICR,2017,10,T,2.920158148,12.57319307,25.56820774,45.54500008,,12.93844557,,42.63783264,165.9145432,,423.4580078,468.8020782,498.3089905,2.920158148,22.64804959,74.43179226
300_272,MICR,2017,10,T,3.333508968,16.64004517,40.73790359,74.37499619,,10.46795034,,29.41311455,72.14326096,,337.4186096,408.6611023,471.6394653,3.333508968,37.40439463,59.26209641
300_273,MICR,2017,10,B,4.923133373,23.916996,45.54679298,73.29499817,,5.943721533,,17.27186394,68.1690979,,351.4998627,420.2952118,476.9994202,4.923133373,40.62365961,54.45320702
300_274,MICR,2017,10,B,3.77644968,19.35272694,41.80548096,72.40499878,,8.542657852,,23.96521759,72.00402451,,359.319458,426.0109711,479.5287781,3.77644968,38.02903128,58.19451904
300_275,MICR,2017,10,B,3.179888368,16.17021704,34.57985497,58.53999901,,11.36226654,,30.59779453,90.01633072,,399.8867645,455.1847687,492.4756927,3.179888368,31.3999666,65.42014503
300_276,MICR,2017,10,B,3.742290854,18.65800667,39.28863335,69.31000137,,8.752295971,,25.05434036,76.11746979,,364.1082764,429.5119324,481.2110748,3.742290854,35.54634249,60.71136665
300_277,MICR,2017,20,T,6.199630499,24.75089836,32.34306335,42.25499916,,4.409492016,,11.86581326,157.5668411,,399.5955353,455.1046906,492.4244995,6.199630499,26.14343286,67.65693665
300_278,MICR,2017,20,T,6.321540117,25.13477039,33.36084461,44.55999947,,4.319894552,,11.77258682,145.6613541,,385.8388672,444.7019043,487.908493,6.321540117,27.03930449,66.63915539
300_279,MICR,2017,20,T,3.949156165,14.58749008,19.51389027,30.21000004,,7.99136591,,38.69207382,204.7097397,,422.8401489,468.4585571,498.1592407,3.949156165,15.5647341,80.48610973
300_280,MICR,2017,20,T,7.936237335,32.16821003,42.63212013,53.96999931,,3.449050188,,8.772409439,106.7482071,,369.8779602,432.6197052,482.5554352,7.936237335,34.6958828,57.36787987
300_281,MICR,2017,20,B,9.478742123,37.20853233,48.0795536,57.3049984,,2.963374615,,7.15791893,78.1929245,,367.2215881,430.5747986,481.6198273,9.478742123,38.60081148,51.9204464
300_282,MICR,2017,20,B,11.38126278,42.95544243,55.12742996,65.09999847,,2.557505488,,5.756712914,45.33403397,,329.218338,400.7004395,467.738327,11.38126278,43.74616718,44.87257004
300_283,MICR,2017,20,B,10.50445032,41.82208824,54.48800278,64.55500031,,2.724674821,,6.31701088,47.2059803,,338.1944733,407.4888458,471.152771,10.50445032,43.98355246,45.51199722
300_284,MICR,2017,20,B,11.90489912,48.83731461,64.11148071,74.21999741,,2.507759809,,5.352081537,32.81943703,,271.4798126,362.4225769,443.1064911,11.90489912,52.20658159,35.88851929
200_285,GOSL,2017,,T,0,2.880864859,5.343128681,14.92999983,,81.25534439,,129.0058556,245.8060989,,435.4929657,475.4082336,505.3698578,0,5.343128681,94.65687132
200_286,GOSL,2017,,B,0,0,1.358711064,7.414999962,,121.9526405,,168.5173416,296.8095398,,454.610733,485.7140045,526.9772339,0,1.358711064,98.64128894
200_287,GOSL,2017,,T,3.659556508,14.05130577,21.27703571,40.82500076,,9.454136848,,40.07607841,153.3808975,,391.818573,449.3284454,489.9315948,3.659556508,17.61747921,78.72296429
200_288,GOSL,2017,,B,7.087093353,31.17563438,45.27735519,65.10499573,,3.851206779,,9.944992542,75.98493576,,318.0388641,393.3330231,463.4959106,7.087093353,38.19026184,54.72264481
200_289,GOSL,2017,,T,13.10632992,59.08732796,79.23577118,93.66999817,,2.551036835,,4.656850576,19.69730949,,104.2244186,134.5393677,166.6452332,13.10632992,66.12944126,20.76422882
200_290,GOSL,2017,,B,10.70789194,47.1625061,69.25225067,92.29999542,,2.810843587,,6.010715723,34.63088608,,115.0130272,141.3009491,171.2666931,10.70789194,58.54435873,30.74774933
200_291,GOSL,2017,,T,10.75205898,61.81567192,91.37725449,99.96500015,,2.838941693,,5.713004827,21.05017757,,60.19425392,71.44930649,83.94261551,10.75205898,80.6251955,8.622745514
200_292,GOSL,2017,,B,10.52047253,55.94186211,82.72799683,98.57500076,,2.872143865,,5.908376455,25.12635517,,78.89074326,97.49286652,118.7883873,10.52047253,72.2075243,17.27200317
200_293,ABURE,2017,,T,0.896834016,2.607425451,3.537245393,6.859999895,,128.4651184,,222.8830414,333.1894684,,468.9915161,493.3782654,543.4709473,0.896834016,2.640411377,96.46275461
200_294,ABURE,2017,,B,26.49787331,78.97150421,97.86972427,100,,1.399066687,,2.438070178,10.01992702,,44.21128082,53.16254425,63.19289207,26.49787331,71.37185097,2.130275726
200_295,ABURE,2017,,T,0,0,1.164229453,5.304999828,,148.7940292,,217.6650467,329.6821442,,467.6463318,492.6756287,541.970459,0,1.164229453,98.83577055
200_296,ABURE,2017,,B,0,0,1.342716277,7.445000172,,120.8276711,,186.2743073,316.1535187,,462.2912903,489.8329468,535.8540344,0,1.342716277,98.65728372
200_297,ABURE,2017,,T,3.29735148,12.29250622,17.94965458,35.09499931,,10.65027094,,52.59761238,179.7015381,,409.2725372,460.8807068,494.9189911,3.29735148,14.6523031,82.05034542
200_298,ABURE,2017,,B,4.404230356,17.81748295,24.64365864,34.70999908,,6.629492998,,23.69820881,215.3919144,,430.8199615,472.8707275,500.2269135,4.404230356,20.23942828,75.35634136
300_299,IVEE,2017,20,T,2.802521825,10.86575651,16.52578688,47.76499939,,14.64324856,,60.47303581,128.9704628,,279.0154724,359.2945709,438.556839,2.802521825,13.72326505,83.47421312
300_300,IVEE,2017,20,T,2.744949937,10.35062981,16.13669729,48.30500031,,16.57655144,,61.7203064,127.9291801,,263.0732574,339.7337189,422.3439636,2.744949937,13.39174736,83.86330271
300_301,IVEE,2017,20,T,2.870801687,11.16826296,17.38031292,51.92500114,,14.18056631,,57.96595383,121.7401123,,247.1067734,322.2574615,409.0729523,2.870801687,14.50951123,82.61968708
300_302,IVEE,2017,20,T,3.062891245,11.43615437,17.82071686,51.46500015,,13.2740736,,56.56815147,122.4252815,,255.7275085,335.5812683,420.3138123,3.062891245,14.75782561,82.17928314
300_303,IVEE,2017,20,B,2.767249584,10.91597986,16.66821289,45.54000092,,14.63247633,,59.65366745,133.2025452,,290.2914276,369.451355,445.9384155,2.767249584,13.90096331,83.33178711
300_304,IVEE,2017,20,B,2.95891428,10.90268326,16.67515612,46.6099987,,14.38549948,,59.76550102,131.1434669,,288.1345673,367.3476715,444.2433624,2.95891428,13.71624184,83.32484388
300_305,IVEE,2017,20,B,2.90981853,11.32968426,17.73929214,47.34500122,,14.0705266,,56.10715294,130.0618553,,301.9245453,379.2831421,453.4861298,2.90981853,14.82947361,82.26070786
300_306,IVEE,2017,20,B,3.001197696,13.07767916,19.9051199,49.05999947,,11.3101263,,46.30011749,126.7488632,,277.7277679,357.7970123,437.2319183,3.001197696,16.9039222,80.0948801
300_307,REFU,2017,10,T,3.324108362,16.31808376,24.55522823,40.85499954,,8.925483465,,30.17796993,165.7045746,,413.6339722,463.337204,495.9828186,3.324108362,21.23111987,75.44477177
300_308,REFU,2017,10,T,1.926607847,9.865585804,14.57971621,21.97500038,,17.51615286,,74.92564774,469.7785339,,1086.530365,1288.855042,1511.226501,1.926607847,12.65310836,85.42028379
300_309,REFU,2017,10,T,1.59036082,6.813938141,10.30531883,23.53999901,,32.96391582,,98.024189,202.3039398,,411.4381561,462.0933228,495.4330902,1.59036082,8.714958012,89.69468117
300_310,REFU,2017,10,T,2.315881252,10.9227581,16.34898853,30.38500023,,15.05020189,,62.15100479,193.6338882,,413.5809784,463.2631989,495.8988037,2.315881252,14.03310728,83.65101147
300_311,REFU,2017,10,B,0,1.370256484,4.128031611,10.87000036,,93.13432312,,167.4141235,448.6851807,,908.3540344,1077.06781,1280.9823,0,4.128031611,95.87196839
300_312,REFU,2017,10,B,18.14702702,91.29485703,99.94852829,100,,2.166091681,,3.566527486,10.52049828,,29.43489456,36.74842834,43.95266914,18.14702702,81.80150127,0.05147171
300_313,REFU,2017,10,B,17.20025253,84.59151459,99.7354393,100,,2.152481675,,3.658975601,11.8425765,,36.78544807,43.79766083,50.84602165,17.20025253,82.53518677,0.264560699
300_314,REFU,2017,10,B,19.08776093,81.2714119,98.30251694,100,,1.870829165,,3.337309837,11.36614752,,41.99495697,50.86824417,60.70479584,19.08776093,79.21475601,1.697483063
300_315,REFU,2017,20,T,4.587638378,20.90323257,34.21143341,75.63499832,,6.674357176,,20.42472744,85.17815018,,166.9922028,201.0669098,259.7460022,4.587638378,29.62379503,65.78856659
300_316,REFU,2017,20,T,4.304739714,18.24155045,31.55419445,74.65500259,,7.73359251,,25.24842739,87.59888458,,169.0123291,202.6471786,258.0158539,4.304739714,27.24945474,68.44580555
300_317,REFU,2017,20,T,3.864829063,16.1506114,26.87114906,70.5399971,,8.929833412,,30.62796402,94.11493301,,185.1752625,234.588295,341.659256,3.864829063,23.00632,73.12885094
300_318,REFU,2017,20,T,4.037281632,17.6927309,28.83104897,70.83499908,,7.945379734,,25.82450485,92.93563461,,183.752243,231.187645,330.6204681,4.037281632,24.79376733,71.16895103
300_319,REFU,2017,20,B,3.599565625,14.85204506,24.54535007,67.18999863,,9.839156151,,36.789217,98.68317795,,195.2824936,249.7471771,358.7530823,3.599565625,20.94578445,75.45464993
300_320,REFU,2017,20,B,3.887615561,19.78787327,32.3899765,73.42499924,,7.629882813,,21.96788597,87.6404686,,180.3423004,231.9558868,341.781311,3.887615561,28.50236094,67.6100235
300_321,REFU,2017,20,B,4.395071268,20.14777088,33.08857632,75.61499786,,6.925903559,,21.12948227,85.70669937,,168.1972809,205.2584534,273.0269928,4.395071268,28.69350505,66.91142368
300_322,REFU,2017,20,B,4.086767673,17.23597193,29.06804085,73.72499847,,8.104502678,,27.94412518,90.26332855,,171.3008041,206.3533707,265.6087494,4.086767673,24.98127317,70.93195915
300_323,AQUE,2017,10,T,0,0,5.802997351,56.875,,64.51290894,,77.82899094,116.4244614,,214.2115631,289.5944824,396.8870087,0,5.802997351,94.19700265
300_324,AQUE,2017,10,T,0,0,7.552593708,61.28499985,,61.24477196,,74.38201904,111.2829971,,196.8717194,250.45224,371.2346039,0,7.552593708,92.44740629
300_325,AQUE,2017,10,T,0,0,6.853305817,64.21000099,,62.62450409,,74.83359909,109.1639023,,175.9682083,199.6847534,229.1527328,0,6.853305817,93.14669418
300_326,AQUE,2017,10,T,0,0,6.792051554,59.90999985,,62.79817772,,75.69552994,112.9000473,,200.0219193,257.9140549,375.5575714,0,6.792051554,93.20794845
300_327,AQUE,2017,10,B,3.174799681,13.50836992,21.45503616,67.34500122,,12.10027409,,44.71859932,101.8209229,,181.1354904,217.7588043,289.4253006,3.174799681,18.28023648,78.54496384
300_328,AQUE,2017,10,B,2.78784883,12.18255901,19.60550976,64.83499908,,14.28085041,,52.62990379,104.6778831,,193.8947372,248.5188599,356.983963,2.78784883,16.81766093,80.39449024
300_329,AQUE,2017,10,B,2.85144031,12.2777276,19.85783863,64.60000038,,13.99741316,,52.13022423,104.5352554,,198.5506973,262.7101669,375.2073822,2.85144031,17.00639832,80.14216137
300_330,AQUE,2017,10,B,2.834355593,12.78004503,20.79358768,63.36499977,,13.18357563,,48.35224533,105.3622017,,206.7536392,280.4689026,388.9328003,2.834355593,17.95923209,79.20641232
300_331,AQUE,2017,20,T,4.216814756,18.65987301,32.34892464,83.74499893,,7.741653204,,24.09955406,82.0592804,,139.8971481,158.6654892,178.7779694,4.216814756,28.13210988,67.65107536
300_332,AQUE,2017,20,T,4.175801992,17.03607368,29.45818806,82.125,,8.211702824,,27.71048546,85.19858932,,143.0301971,161.583168,181.3862305,4.175801992,25.28238606,70.54181194
300_333,AQUE,2017,20,T,3.886787534,16.51925659,29.56485844,82.77000046,,8.905897141,,29.33926105,84.46081924,,141.7158661,160.1641846,179.9595184,3.886787534,25.6780709,70.43514156
300_334,AQUE,2017,20,T,3.531765699,15.35737085,28.5012188,82.74500275,,10.62714434,,33.97391033,85.01438141,,141.5960617,160.100174,179.9576111,3.531765699,24.9694531,71.4987812
300_335,AQUE,2017,20,B,3.192370296,13.52304029,22.54896927,75.47999954,,12.09527874,,45.86411476,94.31559753,,155.8703384,177.4790039,203.6365738,3.192370296,19.35659897,77.45103073
300_336,AQUE,2017,20,B,0,0,8.470161438,70.625,,59.86519241,,71.66799164,103.1143494,,161.6707993,183.0337143,208.6085892,0,8.470161438,91.52983856
300_337,AQUE,2017,20,B,3.601242065,15.21300316,28.0032053,82.09000015,,10.43621635,,34.19060898,85.78373718,,142.9922562,161.4769974,181.2175674,3.601242065,24.40196323,71.9967947
300_338,AQUE,2017,20,B,3.227412701,13.38336992,23.26839638,77.78000259,,12.34876442,,46.1763382,91.93476105,,150.5707474,170.9242783,195.5889435,3.227412701,20.04098368,76.73160362
300_339,AHND,2017,10,T,16.93111038,81.71571732,99.19993973,100,,2.105046153,,3.701480031,11.93282843,,40.44816399,48.2283287,56.23779106,16.93111038,82.26882935,0.800060272
300_340,AHND,2017,10,T,22.40970612,93.88706589,99.93762207,100,,1.864131272,,2.994365215,8.974459171,,26.49836159,33.37358475,39.87158012,22.40970612,77.52791595,0.06237793
300_341,AHND,2017,10,T,3.908182859,19.35942841,31.68861008,76.4849968,,8.069343805,,23.59516811,88.05229187,,157.4470444,181.4252701,209.8246994,3.908182859,27.78042722,68.31138992
300_342,AHND,2017,10,T,0,0,4.700752378,57.74499893,,67.09277725,,80.14781189,116.4089508,,191.0393753,224.8163528,291.485199,0,4.700752378,95.29924762
300_343,AHND,2017,10,B,2.685961604,11.56990147,17.87078381,61.04500008,,15.37924337,,56.3538208,109.982296,,199.6738892,253.3705826,344.5869446,2.685961604,15.1848222,82.12921619
300_344,AHND,2017,10,B,0,0,4.17855835,52.52000046,,68.44937897,,82.54395676,121.9073181,,214.7345047,276.6621857,380.7611084,0,4.17855835,95.82144165
300_345,AHND,2017,10,B,2.903719544,11.7750721,18.13120365,61.77499962,,14.55960274,,55.76450348,109.0249825,,197.2655029,246.2538986,356.6405945,2.903719544,15.22748411,81.86879635
300_346,AHND,2017,10,B,0,0,4.316597342,51.75999832,,68.32265854,,82.71458817,122.8045349,,221.5811386,289.6046753,392.7627563,0,4.316597342,95.68340266
300_347,AHND,2017,20,T,3.666830301,15.86945581,27.75065422,80.39999771,,9.745549202,,31.63808918,87.66311264,,146.0266953,165.3451385,187.1092682,3.666830301,24.08382392,72.24934578
300_348,AHND,2017,20,T,3.90007782,17.13935184,30.17952824,82.79499817,,8.805431366,,27.67261696,84.34343719,,141.6419907,160.0390472,179.8371201,3.90007782,26.27945042,69.82047176
300_349,AHND,2017,20,T,4.73275423,17.70975971,29.65580559,82.63499832,,7.149106979,,26.0577383,85.00680923,,141.7968216,160.0545044,179.7571411,4.73275423,24.92305136,70.34419441
300_350,AHND,2017,20,T,4.201179028,17.22151947,28.12049007,79.57500076,,8.024878263,,27.1746254,88.19205475,,147.5764542,167.8303528,191.8980026,4.201179028,23.91931105,71.87950993
300_351,AHND,2017,20,B,4.020186424,16.1973381,27.16593933,79.79999924,,8.79690361,,30.84209061,88.43427658,,147.3714676,167.0836105,189.5275116,4.020186424,23.14575291,72.83406067
300_352,AHND,2017,20,B,3.956494093,15.96306229,26.47405815,79.68999863,,8.946139812,,32.31707573,89.01916122,,147.1607437,166.4515915,188.5009308,3.956494093,22.51756406,73.52594185
300_353,AHND,2017,20,B,3.819009066,15.32139969,25.51439857,79.41999817,,9.626746178,,35.82162571,89.74119949,,147.4550247,166.5871353,188.3164063,3.819009066,21.69538951,74.48560143
300_354,AHND,2017,20,B,4.726394176,19.29533863,31.423419,82.42500305,,6.734796524,,22.74778366,84.04072571,,142.558075,161.1499863,180.9931335,4.726394176,26.69702482,68.576581
300_355,ABUR,2017,10,T,0,0,2.206472218,47.90999985,,75.76235199,,89.99953842,127.3251114,,197.1030121,222.7911224,250.8655243,0,2.206472218,97.79352778
300_356,ABUR,2017,10,T,0,0,2.435758233,47.38999939,,75.07118225,,89.65906906,127.9142418,,198.3543549,225.8801117,256.5677185,0,2.435758233,97.56424177
300_357,ABUR,2017,10,T,0.454752177,8.094926357,14.51208448,55.90499878,,27.20508957,,66.90948296,117.7152252,,190.3299637,215.5763474,243.5920715,0.454752177,14.05733231,85.48791552
300_358,ABUR,2017,10,T,0,0,1.354227483,45.01499939,,79.05922318,,92.93858337,130.451889,,199.7161484,226.926239,256.9786682,0,1.354227483,98.64577252
300_359,ABUR,2017,10,B,1.62646924,9.613862514,15.12943935,57.45000076,,20.98188591,,64.71925354,115.9904022,,188.378685,211.8985519,238.6848602,1.62646924,13.50297011,84.87056065
300_360,ABUR,2017,10,B,0,0,2.70399344,47.46999931,,74.51832199,,89.3376503,127.8383064,,198.5343704,226.1800461,257.3289185,0,2.70399344,97.29600656
300_361,ABUR,2017,10,B,0,0,2.272743046,44.77999878,,76.62701416,,91.66914749,130.9473495,,204.5858078,233.3384628,269.6638794,0,2.272743046,97.72725695
300_362,ABUR,2017,10,B,0,0,2.718281746,47.56999969,,74.3866806,,89.18053436,127.7310333,,198.7140121,226.5774384,258.1517944,0,2.718281746,97.28171825
300_363,ABUR,2017,20,T,3.82467258,16.31048489,33.51689529,87.20499802,,9.502897739,,30.02392197,78.01867676,,132.2362747,150.5035934,171.3111572,3.82467258,29.69222271,66.48310471
300_364,ABUR,2017,20,T,3.78563869,15.57143068,31.73431778,85.70999908,,9.740032196,,32.71803665,80.0848732,,135.8295822,154.5594025,175.1978989,3.78563869,27.94867909,68.26568222
300_365,ABUR,2017,20,T,4.173280716,19.07070446,38.05611801,87.80999756,,7.811410666,,24.0110321,74.43199539,,130.915596,149.8683014,171.203125,4.173280716,33.8828373,61.94388199
300_366,ABUR,2017,20,T,3.816605806,15.21206951,30.30250835,85.06999969,,9.77241993,,34.60806847,81.55388641,,137.0938263,155.7387772,176.1684875,3.816605806,26.48590255,69.69749165
300_367,ABUR,2017,20,B,5.052871227,21.06025982,38.26189804,86.82500076,,6.08328414,,20.19206429,75.20806122,,133.532135,152.5947266,173.8015747,5.052871227,33.20902681,61.73810196
300_368,ABUR,2017,20,B,4.200370312,17.96972656,32.60465908,83.49999619,,7.881761789,,25.5952282,81.30207825,,141.2793579,161.4160995,183.7117691,4.200370312,28.40428877,67.39534092
300_369,ABUR,2017,20,B,4.418045521,18.44325161,34.0622673,84.77499771,,7.422023535,,24.64647198,79.55690002,,138.1050568,157.2048569,177.7823105,4.418045521,29.64422178,65.9377327
300_370,ABUR,2017,20,B,4.040487528,16.72762489,29.7778244,80.33499908,,8.403554916,,28.52723312,85.40762711,,147.8104324,169.5107803,196.0295181,4.040487528,25.73733687,70.2221756
300_371,MOHK,2017,10,T,13.51292467,69.45538712,98.319664,100,,2.473714113,,4.530424595,15.42419815,,47.14343452,53.93050385,61.33958244,13.51292467,84.80673933,1.680335999
300_372,MOHK,2017,10,T,14.19609737,65.54652786,92.06353378,100,,2.346331596,,4.34832716,16.05128527,,59.01113319,68.79104996,78.56807709,14.19609737,77.86743641,7.936466217
300_373,MOHK,2017,10,T,13.86267424,64.46490479,90.99289703,99.90499878,,2.412402987,,4.460514545,17.4004159,,61.14693642,73.16872406,86.07299423,13.86267424,77.1302228,9.007102966
300_374,MOHK,2017,10,T,8.098015547,35.70533371,48.07537079,54.42499924,,3.477240443,,8.115259647,99.60300827,,400.4350586,455.2762604,492.4549713,8.098015547,39.97735524,51.92462921
300_375,MOHK,2017,10,B,2.251761317,7.700681448,11.12228775,29.19999981,,26.36759567,,91.40688705,169.3966446,,379.9540863,439.6724701,485.6917572,2.251761317,8.870526433,88.87771225
300_376,MOHK,2017,10,B,0,0,0.403249398,20.60000038,,98.22276688,,116.708786,173.6452789,,357.6210785,418.5957947,476.1762848,0,0.403249398,99.5967506
300_377,MOHK,2017,10,B,0,0,0.711108595,24.35000038,,93.24336624,,111.5432167,164.7537766,,334.930603,398.0399017,466.2072144,0,0.711108595,99.2888914
300_378,MOHK,2017,10,B,0,0,0.594557822,21.23499966,,96.4280777,,115.4962387,173.723114,,361.9263458,422.9455719,478.1831665,0,0.594557822,99.40544218
300_379,MOHK,2017,20,T,4.548711777,20.13323879,33.316185,72.45999908,,6.711122513,,20.88664818,87.31241608,,195.4483871,284.5166626,396.164505,4.548711777,28.76747322,66.683815
300_380,MOHK,2017,20,T,3.46605432,14.24056578,22.30142307,55.77999878,,9.87411499,,40.10825157,113.7809601,,339.0929718,410.0822754,472.3686218,3.46605432,18.83536875,77.69857693
300_381,MOHK,2017,20,T,3.651054144,14.86928225,23.50029659,62.09499931,,9.358987331,,36.6358223,105.2374496,,239.1897125,329.0883179,421.9876099,3.651054144,19.84924245,76.49970341
300_382,MOHK,2017,20,T,3.494702816,15.25016832,25.16843128,64.21499825,,9.617187023,,34.22770882,101.6912613,,230.4166336,319.4451294,416.2058868,3.494702816,21.67372847,74.83156872
300_383,MOHK,2017,20,B,19.74687576,81.60575485,98.4930954,100,,2.001686931,,3.293747425,10.91987753,,41.96088219,50.78819275,59.98429298,19.74687576,78.74621964,1.506904602
300_384,MOHK,2017,20,B,23.52750111,86.79822159,99.71272659,100,,1.827108383,,2.884784818,9.293996334,,35.41742706,43.66914177,51.29781914,23.52750111,76.18522549,0.287273407
300_385,MOHK,2017,20,B,14.61118889,65.44859123,88.85355759,99.20000076,,2.29101634,,4.250183821,16.71242237,,66.68357086,84.04586792,103.4066505,14.61118889,74.2423687,11.14644241
300_386,MOHK,2017,20,B,3.252017736,13.86442709,22.29567528,57.96499825,,10.88417959,,41.88222313,110.5424576,,319.2166595,396.5377808,465.3677063,3.252017736,19.04365754,77.70432472
300_387,GOLB,2017,10,T,0,0,6.205732346,43.78499985,,63.95084381,,79.09290695,138.751091,,381.0619659,441.5507813,486.5107574,0,6.205732346,93.79426765
300_388,GOLB,2017,10,T,0,0,7.505692244,50.07999992,,61.38702393,,75.47159958,124.9528694,,343.0654144,411.9083405,473.2111816,0,7.505692244,92.49430776
300_389,GOLB,2017,10,T,0,0,7.894194841,49.20499992,,60.56162834,,75.17868042,126.4988327,,344.3802795,412.343277,473.4416656,0,7.894194841,92.10580516
300_390,GOLB,2017,10,T,0,0,8.413173199,52.28499985,,59.75260162,,73.47725296,121.0175209,,338.0806274,407.8837738,471.3346863,0,8.413173199,91.5868268
300_391,GOLB,2017,10,B,0.329432666,6.006217003,12.40433931,44.67500114,,40.98435402,,70.47040558,137.1648941,,373.5508423,435.6340637,483.8965912,0.329432666,12.07490665,87.59566069
300_392,GOLB,2017,10,B,2.230816364,8.982827187,15.80004501,48.78499985,,21.21004963,,62.78276062,128.0458717,,364.9799652,429.2794952,481.0604858,2.230816364,13.56922865,84.19995499
300_393,GOLB,2017,10,B,0.338099375,6.274557829,13.30106735,47.31499863,,38.79099464,,67.70544052,131.178093,,374.9555054,436.9358978,484.4902496,0.338099375,12.96296798,86.69893265
300_394,GOLB,2017,10,B,2.3767699,9.587399006,15.92855453,42.5,,19.33778763,,62.57088661,144.6956482,,382.7755737,442.5236206,486.9582367,2.3767699,13.55178463,84.07144547
300_395,GOLB,2017,20,T,3.052235365,11.85637188,19.7394886,55.56999969,,13.20565891,,52.40161514,115.4145813,,229.03862,287.5413971,378.2988281,3.052235365,16.68725324,80.2605114
300_396,GOLB,2017,20,T,3.321238518,12.93207693,21.2144804,54.78999901,,11.17529154,,46.88879013,116.3874817,,231.4250488,288.5701904,377.6410217,3.321238518,17.89324188,78.7855196
300_397,GOLB,2017,20,T,3.057235718,11.96716118,19.67287064,52.24500084,,12.82968903,,51.29257011,120.9184151,,238.3703842,297.5211182,387.4567871,3.057235718,16.61563492,80.32712936
